	RM_C	RM_N
pp_136535	1.0305956843333335	0.61551358
pp_189273	6.703789855	4.822725706666667
pp_211756	1.0787959773333333	2.2202923696666668
pp_68849	6.115025155666666	3.4874750173333333
pp_136408	4.882203503333334	3.4538782403333332
pp_197274	2.7252400210000003	3.885925864333333
pp_245758	3.6292473870000004	1.9405160860000001
pp_249788	1.7441175313333332	3.9905421883333334
pp_177828	53.55658201	36.73288658333333
pp_236430	17.269558116666666	11.111090629333333
pp_136491	213.09623716666667	119.04537309333332
pp_162929	0.9661605693333334	1.7124538926666666
pp_66134	3.456730916333333	2.2856798956666666
pp_172343	4.115317364666667	2.550167379
pp_160407	0.677804849	0.287223179
pp_137233	2.482226036666667	1.0771660896666666
pp_126983	5.487801812	3.7857730566666667
pp_175669	2.867045238666667	1.0121186796666666
pp_180595	9.849912262	4.729817353
pp_60163	3.7676296553333333	2.4141418863333333
pp_141784	3.976700416666667	7.187683928
pp_70061	7.012121051666667	4.277790974
pp_137804	2.6280713386666665	3.9012391183333333
pp_118377	0.4330431766666667	0.08667650866666667
pp_136929	252.1155051	179.49938833333334
pp_118222	7.390965768	4.984640411
pp_96099	9.832009390666666	5.385195586333333
pp_224507	1.0723361846666666	1.6340082136666667
pp_215443	75.31383599	52.65151815
pp_233466	17.33994133	12.231479500666666
pp_132627	3.7026353343333334	2.126492019666667
pp_135552	686.3006728333334	451.46340233333336
pp_117132	1.6528074783333333	0.955485752
pp_65610	1.3960718636666667	2.3631150793333333
pp_179689	18.982485446666665	27.25361021333333
pp_203435	20.033074086666666	11.409376392666665
pp_208963	0.271702769	0.5935506393333333
pp_214619	0.5766467543333333	1.1163870153333333
pp_203569	0.10174526266666667	0.19983725400000002
pp_76667	14.803301823333333	22.47006601
pp_184668	2.6241703746666665	1.2758037796666666
pp_107095	0.306192721	0.6747286006666666
pp_144752	2.1904410133333334	3.480404006666667
pp_245285	0.2898255026666667	0.828742957
pp_156500	2.830275233666667	1.1660850716666666
pp_115840	3.289697958	2.0064531056666666
pp_168624	8.653531784666667	13.212074486333334
pp_134760	5.791270848333333	9.183136789
pp_134912	449.83404086666667	312.98029983333333
pp_215245	13.861216453333334	19.63875515666667
pp_210265	37.49332671333333	24.094979263333332
pp_211945	6.231461139333333	8.796755613333334
pp_245824	3.9128472363333335	7.388496674
pp_220709	1.1691503196666666	0.6399594766666666
pp_64725	0.74387835	0.34424396833333337
pp_111149	0.6611755953333334	1.239504468
pp_96508	7.210446273666666	5.049164519
pp_134451	1.0100218353333332	1.597050787
pp_73932	0.9141957393333333	1.6732264953333333
pp_155135	18.643142203333333	12.271788644
pp_231840	11.041037195	17.204635609
pp_203718	4.974087212	2.158690991
pp_218303	39.03059187	54.74331456
pp_95979	6.736868722666666	4.829086517333334
pp_164306	7.441065644666667	5.111998787666667
pp_164054	0.22706237033333332	0.42816983666666664
pp_58941	0.7525339293333333	0.382767856
pp_85474	2.5991101673333334	1.3139880183333332
pp_158991	6.149470224333333	3.479172081
pp_226726	8.082294110666666	5.707145960333333
pp_206144	4.422185650333334	8.185819076333333
pp_175879	9.185032602666666	5.934038632666667
pp_238262	2.020782767	5.433006793666666
pp_203255	11.611589773333334	16.713360517666665
pp_94326	13.131923983666667	19.199062916666666
pp_214071	0.207934775	0.083799619
pp_165730	18.38948149	12.824019929
pp_192951	3.997327898	2.5939222943333333
pp_234479	0.59469022	0.29289578833333335
pp_135501	2.248586326	0.8117523919999999
pp_209976	2.803101234	1.6140235123333333
pp_86345	5.927689949666667	3.446528607333333
pp_212180	9.467558221666668	14.832814513333332
pp_239048	2.894481090333333	4.038431102666666
pp_139649	8.160578402999999	5.821238387666667
pp_112427	10.516221383666668	6.403933973333333
pp_145629	22.461574476666666	32.45718325333333
pp_118300	9.511446613666667	4.477403265333333
pp_66099	110.35679733666666	62.34926578333333
pp_125112	3.124264236666667	5.495777591666666
pp_94623	2.4830409576666668	1.024925052
pp_83151	1.6810941036666667	1.0213776173333333
pp_109640	1.190907081	2.220061742
pp_148456	1.234398849	0.6357540403333334
pp_173846	0.7404602343333333	0.4129286456666667
pp_188653	5.710076807	4.044615118
pp_194455	8.656309089	12.105063883333333
pp_223906	3.127604389	4.385780669
pp_236077	13.518058465666666	8.916019912
pp_181213	16.016257483333334	22.34495191
pp_146828	1.273960772	0.48797132433333335
pp_239665	2.011954004	1.139104903
pp_145166	1.181895215	1.9765867203333334
pp_198382	0.5118181596666667	0.17543326433333334
pp_72687	0.11467309366666667	0.3520087866666667
pp_192104	0.7794412443333334	1.2411517216666665
pp_246153	22.325075886666667	15.62514376
pp_236067	0.09319717999999999	0.31481068933333334
pp_110670	9.835784744	7.146836009
pp_82131	15.186726046666667	21.493582663333335
pp_186306	15.51670019	11.180499812666667
pp_152520	10.273372558	7.1427059433333335
pp_233681	31.816561243333336	20.83345386
pp_89105	0.18703552633333334	0.905682464
pp_161235	1.653546558	2.4743913963333335
pp_153258	57.90452838666667	36.41586091
pp_58116	1.1456416046666666	0.30982349566666667
pp_101647	1.9590772926666666	3.197903885666667
pp_199850	2.1112457096666666	1.3184460273333334
pp_78488	33.54404404333333	22.826663113333332
pp_135170	0.5565084773333333	1.1530771343333333
pp_160979	1.0528225013333334	1.6449927046666668
pp_73665	2.4832718873333333	1.511218824
pp_124853	0.6469016160000001	1.0550706173333333
pp_234965	5.156925039666667	8.166908185
pp_164268	2.7126113843333335	3.9328728506666666
pp_174367	1.503651188	2.3561170346666667
pp_211844	4.884564146	3.0838805216666665
pp_138550	2.1654182156666666	1.38235099
pp_136490	256.77282233333335	144.21720997666665
pp_153729	0.19349036966666666	0.4037508106666667
pp_89054	0.4104003033333333	0.7691642486666667
pp_86091	21.38051384	31.78323968
pp_236197	3.4256030253333334	2.0126514633333334
pp_137613	49.19508064	29.111892276666666
pp_234769	4.776530218333334	6.898034372333333
pp_216593	19.218857536666665	38.28665105333333
pp_186194	2.5149136823333333	1.713809702
pp_247510	5.35933329	7.556565993
pp_64407	18.9765129	12.289919296666666
pp_173471	1.5854996393333334	4.243057995
pp_98369	25.476452654333333	14.182896473333333
pp_233368	3.802054138	11.980550395333333
pp_152698	225.7349203	332.39050503333334
pp_89564	0.98963343	1.5453417056666667
pp_136275	50.638292316666664	34.44963154333333
pp_152290	2.075884179	3.499559763333333
pp_219014	2.9677522776666665	1.6826268986666668
pp_142036	0.43934060433333333	0.8740039313333333
pp_202318	14.015358886	21.997442653333334
pp_146423	0.616840646	0.35477150366666665
pp_233837	1.3074015786666666	2.7832130363333336
pp_213871	1.8121987156666668	0.8046188403333334
pp_126947	58.372609313333335	40.56574452
pp_236148	3.05339729	1.9531596426666666
pp_208820	3.317440144	2.231912008
pp_95747	1.1506193393333333	1.73006694
pp_56656	2.3118562376666665	1.2552507066666667
pp_166425	1.8310942933333334	0.17761273800000002
pp_213083	0.8845860433333333	0.3962023376666667
pp_136576	0.561725789	1.1062954186666667
pp_89818	7.531148151333333	3.78620645
pp_72471	7.8806559106666665	5.637441875333334
pp_105806	8.247263478666667	13.193573481333335
pp_155194	11.44498941	8.115975874
pp_202315	4.446234005	7.499419581666667
pp_177867	1.2502821323333335	1.9642767266666668
pp_123441	2.1864372686666664	1.2055920636666666
pp_209415	7.982691855333333	5.493627104333333
pp_139005	0.20286706833333334	0.7503874876666666
pp_121582	6.833335115	4.500694245666667
pp_108386	1.485955949	0.8425143536666667
pp_99578	6.319189491666666	10.397080568666667
pp_215437	11.051997778333334	15.801966046666667
pp_188233	0.38252147266666664	0.09182606566666666
pp_141734	5.346371427333334	7.636136273666667
pp_181477	0.2861108846666667	0.598474509
pp_185416	10.391784604333333	7.277462355333333
pp_144671	0.964396977	1.507689522
pp_58495	4.568305663666667	6.776639663666667
pp_136448	6.251022316	9.047917354333334
pp_95537	1.75225598	0.7982397986666667
pp_203439	20.3286248	11.861000307333335
pp_247146	0.8976869923333334	1.4556770566666668
pp_128546	0.74241621	1.3313753863333333
pp_95716	0.591787629	0.28556683266666666
pp_159888	2.2443615513333333	1.3345530156666667
pp_66792	2.693328565	1.7766533126666668
pp_137460	6.872092033666667	9.895428096333333
pp_192221	34.91941272333333	54.151012243333334
pp_109812	3.3926982113333333	5.432632216
pp_115285	3.902653794	5.594039296333333
pp_96548	21.46635261	29.62669196
pp_86285	29.961529563333333	42.34014579
pp_234051	9.398896226666666	15.326147363333334
pp_196637	0.23400653366666668	0.09559877266666666
pp_89813	6.515179138333333	9.115595680333334
pp_57825	14.945809937666667	9.149356359
pp_125157	3.525598575666667	7.269510883666667
pp_235735	1.371726271	2.0899609643333332
pp_154455	3.8534925706666665	2.3179540026666663
pp_246147	3.065497173	2.0558832513333334
pp_89058	0.31619244133333335	0.6589042803333334
pp_161283	36.80249001	26.14226033
pp_96268	2.434900532	3.609281258
pp_235265	0.022946130999999998	0.07139920366666666
pp_108338	20.33647411666667	29.851023726666664
pp_155074	2.2656278726666668	3.4136225086666667
pp_240066	26.524380076666667	43.84979913666667
pp_211498	3.498935652	2.389160945
pp_231986	0.7590769873333334	0.35565539599999996
pp_173218	0.36738240333333333	1.0869152126666668
pp_238561	2.329747221	1.4331009296666666
pp_99106	44.39137342666667	65.80215085
pp_158320	1.0819173406666667	1.6362297073333332
pp_195913	12.983603766666667	7.865280647333334
pp_157814	11.660207714333334	16.771957651333334
pp_234520	22.484195753333335	13.781724960666665
pp_154915	5.239055241666667	7.371483491333334
pp_186961	0.330300243	0.9820062386666667
pp_216762	2.257266555	3.3900965136666668
pp_249793	6.704700161666667	16.741009266333332
pp_245668	10.243695752666667	21.959899116
pp_117027	1.008746008	1.6444696903333333
pp_76515	0.33611661200000004	0.6843425253333334
pp_249791	4.021885891	9.768105503
pp_147412	13.276395663333332	9.299914439
pp_136292	32.664782826666666	45.81708859333333
pp_92113	3.3429879313333335	5.1769557693333335
pp_181152	0.0	0.016918652666666666
pp_246500	1.159015141	0.6829956576666667
pp_203864	3.364809313	2.055528581
pp_100299	0.5118244143333334	0.8799439463333334
pp_239046	35.27145006333333	48.70696115333333
pp_136441	39.85633847333333	27.62458733
pp_104613	0.209304202	0.04540198066666667
pp_249378	12.610480051	18.504450993333336
pp_115411	4.228855104666667	2.202202155
pp_174772	2.8282975156666668	13.813596691666666
pp_123217	0.040181817333333335	0.16034841733333333
pp_124301	17.063677043333332	42.85541329
pp_185208	1.348425207	0.6592049676666667
pp_180015	1.0441241446666667	1.9262907013333335
pp_123774	236.22458006666668	155.84255691
pp_115798	18.08244487	25.770931413333333
pp_161358	1.9702883226666668	2.895370451333333
pp_246623	17.408816866666665	6.627865364333334
pp_201714	0.779737127	0.16968850200000002
pp_216509	0.14306607833333335	0.27669866466666665
pp_202962	4.062467142	2.769704248
pp_136189	3.6689457863333335	5.602894944
pp_202816	0.6816173146666666	1.165381547
pp_127653	0.007217386333333333	0.059215284666666666
pp_225075	5.201541605333333	8.354417672333334
pp_157881	53.56322203	37.668233226666665
pp_129835	1.818968657	2.6304259973333335
pp_141948	6.677613075333333	9.389479304
pp_212329	2.240031989	3.224869433333333
pp_205796	156.14571783333332	114.05350953333334
pp_199130	6.055391599333333	4.2008868790000005
pp_155133	46.35347261	29.981939553333333
pp_210226	0.2612813566666667	0.6160156903333334
pp_202610	20.523719083333333	35.79772017
pp_132624	3.8001164056666665	1.961907958
pp_116744	21.66119771	15.275492103333333
pp_150675	2.039952405666667	5.267101186666666
pp_92624	37.72017833333334	53.62124575333333
pp_81809	1.9759949546666666	2.814017727
pp_228034	4.112318584	14.760000046666667
pp_224271	0.6139302449999999	1.2902781063333333
pp_92517	11.382655650333334	15.88934508
pp_132478	2.791596394	1.9680673923333334
pp_178442	97.13418142666667	62.350655163333336
pp_87253	3.2169521126666667	2.1963640113333334
pp_77047	5.7491174019999995	8.155912001666668
pp_96455	2.269363327333333	3.312195318666667
pp_198305	1.22878381	0.6668647436666666
pp_97759	2.064728419	1.2271130323333332
pp_193228	2.214621983	1.4014039626666666
pp_224343	2.543596011	1.2282704773333333
pp_140116	5.783421459666666	3.8079012453333334
pp_196838	8.237848467666666	11.327377041
pp_78716	6.409193649	9.187429434666667
pp_212249	133.50450533333333	195.10624603333332
pp_137016	2.196405633	3.2877671316666666
pp_141545	24.94977361	16.021866653333333
pp_160873	0.8340558273333333	1.4949734206666667
pp_111368	2.638620616	1.5909692756666667
pp_251552	58.69155183333333	81.10206299333333
pp_139648	14.22578162	10.226261331666667
pp_148146	0.0	0.025161520333333336
pp_98640	1.7730257740000002	1.0016814153333333
pp_219296	57.82917031666666	39.76489176
pp_184567	1.0308296753333333	3.693816726
pp_197567	13.404882296666667	9.359153902666666
pp_189353	6.496468101333333	3.674664933333333
pp_177931	10.772397042333333	15.872403455666667
pp_235677	51.137230433333336	34.01791570333334
pp_208044	0.8967833556666667	1.5190048716666666
pp_179171	1.1055317296666667	1.6497424746666667
pp_188733	0.5143037413333333	1.1870262036666668
pp_170640	10.519351516666667	16.990842029
pp_199528	6.737949290333334	4.745334899666666
pp_227235	0.9649682573333334	0.5581410053333333
pp_125733	1.8622169856666666	2.7499145966666667
pp_98400	15.596662083333333	11.257232301333334
pp_59861	1.5112642456666667	3.6307177703333333
pp_118085	12.1147552	8.259796801333334
pp_91068	5.126593821666667	3.6318278176666667
pp_98366	3.0941580133333333	1.5874610286666666
pp_145378	5.3400971109999995	7.895940733333333
pp_172214	246.03664796666666	344.1282234
pp_194416	8.441465988666666	6.1535388300000005
pp_141531	48.375681396666664	35.27763256666667
pp_233286	3.7220554173333333	5.293041699
pp_208773	325.066841	223.0275541
pp_139651	7.867316890666666	5.7014278953333335
pp_162269	6.295460802666667	3.5715752256666664
pp_243193	2.599373758	1.6074308966666666
pp_201561	8.459804785	4.950721927
pp_217173	30.41611561	45.86145125333333
pp_85237	7.201166134	10.588156555333333
pp_209515	9.305026242333334	14.242804701333334
pp_135660	6.316309293333333	9.112317897333334
pp_89384	2.6784297416666667	1.45115274
pp_84902	0.18027073633333335	0.4384059126666666
pp_85330	1.597166142	2.3738622596666668
pp_241310	45.242030353333334	31.484416026666665
pp_213948	0.31874678900000003	0.704053688
pp_115868	6.908506555	4.272803568333334
pp_154647	5.665416708333333	4.053925206
pp_213161	61.27611861	43.42324667
pp_79276	8.145391655666666	5.446701626
pp_214324	2.865172160666667	4.498511268666666
pp_198622	3.014703584666667	1.9498591393333333
pp_80418	3.0771326206666667	4.711671913333333
pp_245837	0.851260876	4.51527243
pp_136649	53.21877693	38.526493466666665
pp_74968	0.8607741369999999	1.353572956
pp_217254	1.6551242720000001	2.437238227
pp_74834	0.471591976	0.13708975966666667
pp_215359	0.879725487	1.4845933256666668
pp_196403	40.99549914666667	26.145460513333333
pp_124847	7.677720093	4.9910404029999995
pp_137682	4.612710216333333	3.3013487896666667
pp_225314	8.452633104	5.960465398
pp_202404	5.0779380063333335	2.8792215476666665
pp_233815	35.22269210333333	20.776400082333332
pp_110550	4.3687854706666664	2.767248215
pp_159215	1.8533909806666666	0.8486800476666667
pp_203777	2.6251836993333333	1.5238476083333332
pp_209659	13.665672578	19.29825716
pp_98655	13.2237951	18.047937603333335
pp_245959	0.669315633	1.2484324493333334
pp_76316	1.9609982836666668	1.266604852
pp_155068	9.765200903	15.791664887
pp_153320	10.502890927666666	7.632140892
pp_118318	2.2906089966666667	1.4756169806666666
pp_66830	10.086591676000001	14.310367900000001
pp_156544	5.679178088666667	3.652714437333333
pp_91877	1.474541348	4.312548866666667
pp_115816	1.6850445843333333	2.8747690146666667
pp_128727	17.170656889666667	9.307234292666667
pp_119234	0.32008912466666667	0.15385808733333334
pp_142582	0.7303565963333334	1.8398581026666667
